"","Subject","Age","Gender","Date","TrialNumber","Mesh","Function","Name","Name_learnt","Task","SuccessTask","RTMovement","RTGrasping","RTAction","TrialBlock","RTMovementGrasping","RTGraspingAction","RTMovement.c","RTMovement.z","RTGrasping.c","RTGrasping.z","RTAction.c","RTAction.z","RTMovementGrasping.c","RTMovementGrasping.z","RTGraspingAction.c","RTGraspingAction.z"
"8081",18,18,"Male",9102018,235,"controllerRenderer_G","VANISHING","NoName3","No","MOVE","True",0.4333333,1.055557,1.166668,3,0.622,0.111,-0.086,-0.392,-0.623,-0.992,-1.494,-0.682,-0.537,-0.885,-0.871,-0.451
"8082",20,18,"Female",9102018,235,"controllerRenderer_I","BLACKHOLE","NoName3","No","MOVE","True",0.7111117,1.444447,1.444447,3,0.733,0,0.192,0.87,-0.234,-0.373,-1.216,-0.555,-0.426,-0.702,-0.982,-0.508
"8083",21,18,"Female",9102018,235,"controllerRenderer_B","SNOWING","UNT","Yes","USE","True",0.5666668,1.344447,2.000004,3,0.778,0.656,0.047,0.214,-0.334,-0.532,-0.66,-0.301,-0.381,-0.628,-0.326,-0.169
"8084",22,18,"Male",11102018,235,"controllerRenderer_G","ANTIGRAVITY","UNT","Yes","MOVE","True",0.3555556,1.055557,1.166668,3,0.7,0.111,-0.164,-0.745,-0.623,-0.992,-1.494,-0.682,-0.459,-0.757,-0.871,-0.451
"8085",24,19,"Female",21102018,235,"controllerRenderer_E","VANISHING","NoName1","No","USE","True",0.4444444,1.08889,1.622225,3,0.644,0.533,-0.075,-0.341,-0.59,-0.939,-1.038,-0.474,-0.515,-0.849,-0.448,-0.232
"8086",25,20,"Female",12102018,235,"controllerRenderer_B","VANISHING","NoName2","No","USE","True",0.5222223,1.366669,2.133336,3,0.844,0.767,0.003,0.012,-0.312,-0.496,-0.527,-0.241,-0.315,-0.519,-0.215,-0.111
"8087",26,18,"Female",15102018,235,"controllerRenderer_B","CREATING","SNI","Yes","MOVE","True",0.4888889,1.633336,1.633336,3,1.144,0,-0.031,-0.139,-0.045,-0.072,-1.027,-0.469,-0.014,-0.024,-0.982,-0.508
"8088",27,19,"Female",15102018,235,"controllerRenderer_C","BLACKHOLE","NoName1","No","MOVE","True",0.4111111,0.8888899,0.9444456,3,0.478,0.056,-0.108,-0.493,-0.79,-1.257,-1.716,-0.783,-0.682,-1.123,-0.926,-0.479
"8089",28,31,"Female",17102018,235,"controllerRenderer_G","VANISHING","LUM","Yes","MOVE","True",0.5111111,1.344447,1.355558,3,0.833,0.011,-0.008,-0.038,-0.334,-0.532,-1.305,-0.596,-0.326,-0.537,-0.971,-0.502
"8090",29,21,"Female",17102018,235,"controllerRenderer_I","VANISHING","UNT","Yes","MOVE","True",0.4333333,1.144446,1.255558,3,0.711,0.111,-0.086,-0.392,-0.534,-0.85,-1.405,-0.641,-0.448,-0.738,-0.871,-0.451
"8091",30,19,"Female",18102018,235,"controllerRenderer_E","SNOWING","NoName3","No","USE","True",0.6000003,1.522225,2.088892,3,0.922,0.567,0.08,0.365,-0.156,-0.249,-0.571,-0.261,-0.236,-0.39,-0.415,-0.215
"8092",32,20,"Female",19102018,235,"controllerRenderer_I","SNOWING","UNT","Yes","MOVE","True",0.577778,1.76667,1.822226,3,1.189,0.056,0.058,0.264,0.088,0.141,-0.838,-0.383,0.03,0.05,-0.926,-0.479
"8093",33,17,"Female",19102018,235,"controllerRenderer_C","BLACKHOLE","NoName3","No","MOVE","True",0.3333333,1.044446,1.17778,3,0.711,0.133,-0.186,-0.846,-0.634,-1.01,-1.483,-0.677,-0.448,-0.738,-0.849,-0.439
"8094",34,53,"Female",6112018,235,"controllerRenderer_A","ANTIGRAVITY","LUM","Yes","MOVE","True",0.4,1.355558,1.488891,3,0.956,0.133,-0.12,-0.543,-0.323,-0.514,-1.171,-0.535,-0.203,-0.334,-0.848,-0.439
"8095",35,19,"Female",6112018,235,"controllerRenderer_A","SNOWING","NoName2","No","USE","True",0.8333342,1.633336,2.72222,3,0.8,1.089,0.314,1.425,-0.045,-0.072,0.062,0.028,-0.359,-0.592,0.107,0.055
"8096",36,20,"Female",6112018,235,"controllerRenderer_C","BLACKHOLE","SNI","Yes","MOVE","True",0.4555556,1.133335,1.200002,3,0.678,0.067,-0.064,-0.291,-0.545,-0.868,-1.46,-0.667,-0.481,-0.793,-0.915,-0.473
"8097",37,21,"Female",7112018,235,"controllerRenderer_B","VANISHING","NoName1","No","MOVE","True",0.4555556,1.222224,1.27778,3,0.767,0.056,-0.064,-0.291,-0.456,-0.727,-1.383,-0.631,-0.392,-0.646,-0.927,-0.479
"8098",38,20,"Male",7112018,235,"controllerRenderer_G","SNOWING","NoName3","No","USE","True",0.4444444,1.300002,1.844448,3,0.856,0.544,-0.075,-0.341,-0.378,-0.603,-0.816,-0.372,-0.303,-0.499,-0.438,-0.227
"8099",39,20,"Female",8112018,235,"controllerRenderer_I","ANTIGRAVITY","NoName1","No","MOVE","True",0.5222223,1.366669,1.400002,3,0.844,0.033,0.003,0.012,-0.312,-0.496,-1.26,-0.575,-0.315,-0.519,-0.948,-0.491
"8100",40,19,"Male",8112018,235,"controllerRenderer_E","SNOWING","LUM","Yes","MOVE","True",0.6111114,1.600003,1.611114,3,0.989,0.011,0.092,0.416,-0.078,-0.125,-1.049,-0.479,-0.17,-0.28,-0.971,-0.502
"8101",1922222,20,"Female",9102018,235,"controllerRenderer_A","SNOWING","NoName3","No","USE","True",0.3555556,1.055557,1.977782,3,0.7,0.922,-0.164,-0.745,-0.623,-0.992,-0.683,-0.312,-0.459,-0.757,-0.06,-0.031
"8102",3,19,"Male",24092018,236,"controllerRenderer_A","ANTIGRAVITY","NoName3","No","USE","True",0.4,1.188891,1.266669,3,0.789,0.078,-0.12,-0.543,-0.49,-0.78,-1.394,-0.636,-0.37,-0.61,-0.904,-0.468
"8103",4,19,"Female",25092018,236,"controllerRenderer_C","GROWING","NoName2","No","USE","True",0.4333333,1.622225,4.655552,3,1.189,3.033,-0.086,-0.392,-0.056,-0.089,1.995,0.911,0.03,0.05,2.051,1.061
"8104",6,35,"Female",26092018,236,"controllerRenderer_C","BLACKHOLE","LUM","Yes","MOVE","True",0.8444453,1.755559,1.755559,3,0.911,0,0.325,1.475,0.077,0.123,-0.905,-0.413,-0.248,-0.409,-0.982,-0.508
"8105",7,19,"Female",26092018,236,"controllerRenderer_A","VANISHING","NoName2","No","MOVE","True",0.5666668,1.411114,1.511114,3,0.844,0.1,0.047,0.214,-0.267,-0.426,-1.149,-0.525,-0.314,-0.519,-0.882,-0.456
"8106",8,21,"Female",27092018,236,"controllerRenderer_B","VANISHING","NoName2","No","MOVE","True",0.4333333,1.222224,1.27778,3,0.789,0.056,-0.086,-0.392,-0.456,-0.727,-1.383,-0.631,-0.37,-0.61,-0.927,-0.479
"8107",9,19,"Male",27092018,236,"controllerRenderer_B","SNOWING","NoName3","No","MOVE","True",0.4444444,1.411114,1.500003,3,0.967,0.089,-0.075,-0.341,-0.267,-0.426,-1.16,-0.53,-0.192,-0.316,-0.893,-0.462
"8108",10,19,"Female",2102018,236,"controllerRenderer_E","ANTIGRAVITY","LUM","Yes","MOVE","True",0.4111111,1.322224,1.311113,3,0.911,-0.011,-0.108,-0.493,-0.356,-0.567,-1.349,-0.616,-0.248,-0.409,-0.993,-0.514
"8109",11,19,"Female",3102018,236,"controllerRenderer_C","VANISHING","LUM","Yes","MOVE","True",0.5888891,1.500003,1.655559,3,0.911,0.156,0.069,0.315,-0.178,-0.284,-1.005,-0.459,-0.247,-0.409,-0.827,-0.427
"8110",12,19,"Female",3102018,236,"controllerRenderer_A","GROWING","NoName3","No","USE","True",0.5222223,1.411114,2.155558,3,0.889,0.744,0.003,0.012,-0.267,-0.426,-0.505,-0.23,-0.27,-0.445,-0.238,-0.123
"8111",13,19,"Female",4102018,236,"controllerRenderer_E","VANISHING","NoName3","No","MOVE","True",0.4888889,1.444447,1.511114,3,0.956,0.067,-0.031,-0.139,-0.234,-0.373,-1.149,-0.525,-0.203,-0.334,-0.915,-0.473
"8112",14,20,"Female",5102018,236,"controllerRenderer_B","GROWING","NoName2","No","MOVE","True",0.4555556,1.244446,1.266669,3,0.789,0.022,-0.064,-0.291,-0.434,-0.691,-1.394,-0.636,-0.37,-0.61,-0.96,-0.497
"8113",16,20,"Female",8102018,236,"controllerRenderer_I","BLACKHOLE","UNT","Yes","USE","True",0.4,1.844448,3.577769,3,1.444,1.733,-0.12,-0.543,0.166,0.264,0.917,0.419,0.286,0.47,0.751,0.389
"8114",17,20,"Female",8102018,236,"controllerRenderer_E","ANTIGRAVITY","SNI","Yes","MOVE","True",0.7888896,1.388891,1.411114,3,0.6,0.022,0.269,1.223,-0.29,-0.461,-1.249,-0.57,-0.559,-0.921,-0.959,-0.497
"8115",18,18,"Male",9102018,236,"controllerRenderer_C","CREATING","SNI","Yes","USE","True",0.3222222,1.100002,2.355556,3,0.778,1.256,-0.197,-0.896,-0.578,-0.921,-0.305,-0.139,-0.381,-0.628,0.273,0.142
"8116",20,18,"Female",9102018,236,"controllerRenderer_G","SNOWING","NoName1","No","MOVE","True",0.7333339,1.47778,1.622225,3,0.744,0.144,0.214,0.971,-0.201,-0.32,-1.038,-0.474,-0.415,-0.684,-0.837,-0.434
"8117",21,18,"Female",9102018,236,"controllerRenderer_G","ANTIGRAVITY","SNI","Yes","USE","True",0.9222233,1.888893,2.200002,3,0.967,0.311,0.403,1.829,0.21,0.335,-0.46,-0.21,-0.193,-0.316,-0.67,-0.347
"8118",22,18,"Male",11102018,236,"controllerRenderer_A","GROWING","NoName1","No","MOVE","True",0.3666667,1.022224,1.08889,3,0.656,0.067,-0.153,-0.694,-0.656,-1.045,-1.571,-0.717,-0.503,-0.829,-0.915,-0.473
"8119",24,19,"Female",21102018,236,"controllerRenderer_C","SNOWING","NoName3","No","USE","True",0.4555556,1.322224,2.433334,3,0.867,1.111,-0.064,-0.291,-0.356,-0.567,-0.227,-0.104,-0.292,-0.481,0.129,0.067
"8120",25,20,"Female",12102018,236,"controllerRenderer_G","GROWING","LUM","Yes","MOVE","True",0.3111111,1.200002,1.266669,3,0.889,0.067,-0.208,-0.947,-0.478,-0.762,-1.394,-0.636,-0.27,-0.445,-0.916,-0.473
"8121",26,18,"Female",15102018,236,"controllerRenderer_C","BLACKHOLE","NoName2","No","USE","True",0.4222222,2.555555,2.355556,3,2.133,-0.2,-0.097,-0.442,0.877,1.397,-0.305,-0.139,0.974,1.606,-1.182,-0.612
"8122",27,19,"Female",15102018,236,"controllerRenderer_C","BLACKHOLE","NoName1","No","MOVE","True",0.3777778,0.8777788,0.977779,3,0.5,0.1,-0.142,-0.644,-0.801,-1.275,-1.683,-0.768,-0.659,-1.086,-0.882,-0.456
"8123",28,31,"Female",17102018,236,"controllerRenderer_B","ANTIGRAVITY","UNT","Yes","USE","True",0.4333333,1.366669,2.144447,3,0.933,0.778,-0.086,-0.392,-0.312,-0.496,-0.516,-0.236,-0.226,-0.372,-0.204,-0.106
"8124",29,21,"Female",17102018,236,"controllerRenderer_C","BLACKHOLE","LUM","Yes","MOVE","True",0.4666667,1.000001,1.133335,3,0.533,0.133,-0.053,-0.24,-0.678,-1.08,-1.527,-0.697,-0.625,-1.032,-0.849,-0.439
"8125",30,19,"Female",18102018,236,"controllerRenderer_I","VANISHING","LUM","Yes","USE","True",0.5666668,1.344447,1.744448,3,0.778,0.4,0.047,0.214,-0.334,-0.532,-0.916,-0.418,-0.381,-0.628,-0.582,-0.301
"8126",32,20,"Female",19102018,236,"controllerRenderer_E","BLACKHOLE","NoName2","No","MOVE","True",0.6666671,1.444447,1.455558,3,0.778,0.011,0.147,0.668,-0.234,-0.373,-1.205,-0.55,-0.381,-0.628,-0.971,-0.502
"8127",33,17,"Female",19102018,236,"controllerRenderer_E","ANTIGRAVITY","SNI","Yes","MOVE","True",0.2888889,1.033335,1.044446,3,0.744,0.011,-0.231,-1.048,-0.645,-1.027,-1.616,-0.738,-0.414,-0.684,-0.971,-0.502
"8128",34,53,"Female",6112018,236,"controllerRenderer_I","GROWING","NoName1","No","MOVE","True",0.4444444,1.200002,1.244446,3,0.756,0.044,-0.075,-0.341,-0.478,-0.762,-1.416,-0.646,-0.403,-0.664,-0.938,-0.485
"8129",35,19,"Female",6112018,236,"controllerRenderer_E","CREATING","NoName3","No","MOVE","True",0.4666667,1.244446,1.288891,3,0.778,0.044,-0.053,-0.24,-0.434,-0.691,-1.371,-0.626,-0.381,-0.628,-0.937,-0.485
"8130",36,20,"Female",6112018,236,"controllerRenderer_C","BLACKHOLE","SNI","Yes","USE","True",0.4444444,1.411114,2.100003,3,0.967,0.689,-0.075,-0.341,-0.267,-0.426,-0.56,-0.256,-0.192,-0.316,-0.293,-0.152
"8131",37,21,"Female",7112018,236,"controllerRenderer_C","CREATING","NoName2","No","USE","True",0.3444445,1.722225,4.699997,3,1.378,2.978,-0.175,-0.795,0.044,0.07,2.04,0.931,0.219,0.361,1.996,1.033
"8132",38,20,"Male",7112018,236,"controllerRenderer_I","ANTIGRAVITY","NoName2","No","MOVE","True",0.3888889,1.166668,1.17778,3,0.778,0.011,-0.131,-0.594,-0.512,-0.815,-1.483,-0.677,-0.381,-0.628,-0.971,-0.502
"8133",39,20,"Female",8112018,236,"controllerRenderer_C","BLACKHOLE","LUM","Yes","USE","True",0.5111111,1.500003,2.38889,3,0.989,0.889,-0.008,-0.038,-0.178,-0.284,-0.271,-0.124,-0.17,-0.28,-0.093,-0.048
"8134",40,19,"Male",8112018,236,"controllerRenderer_G","VANISHING","SNI","Yes","MOVE","True",0.4555556,1.744448,2.188891,3,1.289,0.444,-0.064,-0.291,0.066,0.105,-0.471,-0.215,0.13,0.215,-0.537,-0.278
"8135",1922222,20,"Female",9102018,236,"controllerRenderer_B","GROWING","NoName1","No","USE","True",0.4111111,1.211113,2.133336,3,0.8,0.922,-0.108,-0.493,-0.467,-0.744,-0.527,-0.241,-0.359,-0.592,-0.06,-0.031
"8136",1,25,"Female",19092018,237,"controllerRenderer_G","SNOWING","SNI","Yes","USE","True",0.4777778,1.166668,2.277779,3,0.689,1.111,-0.042,-0.19,-0.512,-0.815,-0.383,-0.175,-0.47,-0.775,0.129,0.067
"8137",3,19,"Male",24092018,237,"controllerRenderer_C","VANISHING","LUM","Yes","MOVE","True",0.4666667,1.433336,1.533336,3,0.967,0.1,-0.053,-0.24,-0.245,-0.39,-1.127,-0.514,-0.192,-0.316,-0.882,-0.456
"8138",4,19,"Female",25092018,237,"controllerRenderer_E","CREATING","NoName1","No","USE","True",0.4666667,2.100003,3.433326,3,1.633,1.333,-0.053,-0.24,0.422,0.671,0.773,0.353,0.475,0.782,0.351,0.182
"8139",5,20,"Female",25092018,237,"controllerRenderer_G","CREATING","UNT","Yes","MOVE","True",0.5888891,1.566669,1.711114,3,0.978,0.144,0.069,0.315,-0.112,-0.178,-0.949,-0.433,-0.181,-0.298,-0.837,-0.434
"8140",6,35,"Female",26092018,237,"controllerRenderer_E","VANISHING","NoName1","No","MOVE","True",0.7111117,1.511114,1.566669,3,0.8,0.056,0.192,0.87,-0.167,-0.266,-1.094,-0.499,-0.359,-0.592,-0.927,-0.479
"8141",7,19,"Female",26092018,237,"controllerRenderer_A","VANISHING","NoName2","No","USE","True",0.6333337,1.522225,2.599999,3,0.889,1.078,0.114,0.517,-0.156,-0.249,-0.06,-0.028,-0.27,-0.445,0.096,0.05
"8142",8,21,"Female",27092018,237,"controllerRenderer_B","VANISHING","NoName2","No","MOVE","True",0.3888889,1.166668,1.188891,3,0.778,0.022,-0.131,-0.594,-0.512,-0.815,-1.471,-0.672,-0.381,-0.628,-0.959,-0.497
"8143",9,19,"Male",27092018,237,"controllerRenderer_A","VANISHING","SNI","Yes","MOVE","True",0.5,1.355558,1.444447,3,0.856,0.089,-0.02,-0.089,-0.323,-0.514,-1.216,-0.555,-0.303,-0.499,-0.893,-0.462
"8144",10,19,"Female",2102018,237,"controllerRenderer_B","GROWING","UNT","Yes","MOVE","True",0.4222222,1.166668,1.200002,3,0.744,0.033,-0.097,-0.442,-0.512,-0.815,-1.46,-0.667,-0.415,-0.684,-0.948,-0.491
"8145",11,19,"Female",3102018,237,"controllerRenderer_I","GROWING","NoName1","No","MOVE","True",0.6111114,1.422225,1.488891,3,0.811,0.067,0.092,0.416,-0.256,-0.408,-1.171,-0.535,-0.348,-0.574,-0.915,-0.473
"8146",12,19,"Female",3102018,237,"controllerRenderer_A","GROWING","NoName3","No","USE","True",0.4444444,1.555558,2.088892,3,1.111,0.533,-0.075,-0.341,-0.123,-0.196,-0.571,-0.261,-0.048,-0.079,-0.448,-0.232
"8147",13,19,"Female",4102018,237,"controllerRenderer_G","CREATING","SNI","Yes","MOVE","True",0.6111114,1.433336,1.566669,3,0.822,0.133,0.092,0.416,-0.245,-0.39,-1.094,-0.499,-0.337,-0.555,-0.849,-0.439
"8148",14,20,"Female",5102018,237,"controllerRenderer_E","VANISHING","UNT","Yes","USE","True",0.4222222,1.033335,1.86667,3,0.611,0.833,-0.097,-0.442,-0.645,-1.027,-0.794,-0.362,-0.548,-0.903,-0.149,-0.077
"8149",15,20,"Female",5102018,237,"controllerRenderer_E","ANTIGRAVITY","NoName1","No","MOVE","True",0.4777778,1.288891,1.455558,3,0.811,0.167,-0.042,-0.19,-0.39,-0.62,-1.205,-0.55,-0.348,-0.574,-0.815,-0.422
"8150",16,20,"Female",8102018,237,"controllerRenderer_G","GROWING","NoName2","No","MOVE","True",0.5,1.166668,1.200002,3,0.667,0.033,-0.02,-0.089,-0.512,-0.815,-1.46,-0.667,-0.492,-0.811,-0.948,-0.491
"8151",17,20,"Female",8102018,237,"controllerRenderer_G","CREATING","UNT","Yes","USE","True",0.7888896,1.677781,3.233327,3,0.889,1.556,0.269,1.223,-0.001,-0.001,0.573,0.262,-0.27,-0.445,0.574,0.297
"8152",18,18,"Male",9102018,237,"controllerRenderer_G","VANISHING","NoName3","No","MOVE","True",0.3333333,0.9444456,1.055557,3,0.611,0.111,-0.186,-0.846,-0.734,-1.169,-1.605,-0.733,-0.548,-0.903,-0.871,-0.451
"8153",20,18,"Female",9102018,237,"controllerRenderer_C","GROWING","UNT","Yes","MOVE","True",0.6777782,1.400002,1.466669,3,0.722,0.067,0.158,0.718,-0.278,-0.443,-1.194,-0.545,-0.436,-0.72,-0.916,-0.473
"8154",21,18,"Female",9102018,237,"controllerRenderer_C","CREATING","NoName2","No","MOVE","True",0.7333339,1.644447,1.76667,3,0.911,0.122,0.214,0.971,-0.034,-0.054,-0.894,-0.408,-0.248,-0.409,-0.86,-0.445
"8155",22,18,"Male",11102018,237,"controllerRenderer_G","ANTIGRAVITY","UNT","Yes","MOVE","True",0.3444445,1.100002,1.133335,3,0.756,0.033,-0.175,-0.795,-0.578,-0.921,-1.527,-0.697,-0.403,-0.664,-0.949,-0.491
"8156",24,19,"Female",21102018,237,"controllerRenderer_C","SNOWING","NoName3","No","USE","True",0.6777782,1.444447,2.411112,3,0.767,0.967,0.158,0.718,-0.234,-0.373,-0.249,-0.114,-0.392,-0.646,-0.015,-0.008
"8157",25,20,"Female",12102018,237,"controllerRenderer_I","BLACKHOLE","NoName1","No","MOVE","True",0.6444448,1.37778,1.511114,3,0.733,0.133,0.125,0.567,-0.301,-0.479,-1.149,-0.525,-0.426,-0.702,-0.848,-0.439
"8158",26,18,"Female",15102018,237,"controllerRenderer_E","GROWING","UNT","Yes","MOVE","True",0.3111111,1.344447,1.500003,3,1.033,0.156,-0.208,-0.947,-0.334,-0.532,-1.16,-0.53,-0.126,-0.207,-0.826,-0.427
"8159",27,19,"Female",15102018,237,"controllerRenderer_B","ANTIGRAVITY","NoName3","No","MOVE","True",0.4555556,0.977779,1.022224,3,0.522,0.044,-0.064,-0.291,-0.701,-1.116,-1.638,-0.748,-0.637,-1.05,-0.937,-0.485
"8160",28,31,"Female",17102018,237,"controllerRenderer_C","CREATING","NoName1","No","USE","True",0.4444444,1.433336,4.19999,3,0.989,2.767,-0.075,-0.341,-0.245,-0.39,1.54,0.703,-0.17,-0.28,1.785,0.924
"8161",29,21,"Female",17102018,237,"controllerRenderer_B","ANTIGRAVITY","SNI","Yes","MOVE","True",0.5111111,1.033335,1.155557,3,0.522,0.122,-0.008,-0.038,-0.645,-1.027,-1.505,-0.687,-0.637,-1.05,-0.86,-0.445
"8162",30,19,"Female",18102018,237,"controllerRenderer_G","ANTIGRAVITY","SNI","Yes","MOVE","True",0.4444444,1.344447,1.388891,3,0.9,0.044,-0.075,-0.341,-0.334,-0.532,-1.271,-0.58,-0.259,-0.427,-0.937,-0.485
"8163",32,20,"Female",19102018,237,"controllerRenderer_C","GROWING","LUM","Yes","MOVE","True",0.5555557,1.300002,1.300002,3,0.744,0,0.036,0.163,-0.378,-0.603,-1.36,-0.621,-0.414,-0.684,-0.982,-0.508
"8164",33,17,"Female",19102018,237,"controllerRenderer_E","ANTIGRAVITY","SNI","Yes","MOVE","True",0.3444445,1.055557,1.155557,3,0.711,0.1,-0.175,-0.795,-0.623,-0.992,-1.505,-0.687,-0.448,-0.738,-0.882,-0.456
"8165",34,53,"Female",6112018,237,"controllerRenderer_A","ANTIGRAVITY","LUM","Yes","USE","True",0.4666667,1.322224,1.933337,3,0.856,0.611,-0.053,-0.24,-0.356,-0.567,-0.727,-0.332,-0.303,-0.499,-0.371,-0.192
"8166",35,19,"Female",6112018,237,"controllerRenderer_A","SNOWING","NoName2","No","USE","True",0.8111119,1.444447,2.055559,3,0.633,0.611,0.292,1.324,-0.234,-0.373,-0.605,-0.276,-0.526,-0.867,-0.371,-0.192
"8167",36,20,"Female",6112018,237,"controllerRenderer_C","BLACKHOLE","SNI","Yes","MOVE","True",0.5333334,1.877781,2.444445,3,1.344,0.567,0.014,0.062,0.199,0.318,-0.216,-0.099,0.185,0.305,-0.415,-0.215
"8168",37,21,"Female",7112018,237,"controllerRenderer_I","ANTIGRAVITY","NoName3","No","MOVE","True",0.5,1.144446,1.188891,3,0.644,0.044,-0.02,-0.089,-0.534,-0.85,-1.471,-0.672,-0.514,-0.849,-0.937,-0.485
"8169",38,20,"Male",7112018,237,"controllerRenderer_C","VANISHING","UNT","Yes","MOVE","True",0.3555556,0.977779,1.066668,3,0.622,0.089,-0.164,-0.745,-0.701,-1.116,-1.594,-0.728,-0.537,-0.885,-0.893,-0.462
"8170",39,20,"Female",8112018,237,"controllerRenderer_B","CREATING","NoName2","No","MOVE","True",0.4555556,1.411114,1.433336,3,0.956,0.022,-0.064,-0.291,-0.267,-0.426,-1.227,-0.56,-0.203,-0.334,-0.96,-0.497
"8171",40,19,"Male",8112018,237,"controllerRenderer_G","VANISHING","SNI","Yes","USE","True",0.6000003,1.66667,2.055559,3,1.067,0.389,0.08,0.365,-0.012,-0.019,-0.605,-0.276,-0.092,-0.151,-0.593,-0.307
"8172",1922222,20,"Female",9102018,237,"controllerRenderer_A","SNOWING","NoName3","No","USE","True",0.3888889,1.333336,1.800003,3,0.944,0.467,-0.131,-0.594,-0.345,-0.55,-0.86,-0.393,-0.214,-0.354,-0.515,-0.266
"8173",1,25,"Female",19092018,238,"controllerRenderer_E","BLACKHOLE","LUM","Yes","USE","True",0.5111111,1.211113,1.86667,3,0.7,0.656,-0.008,-0.038,-0.467,-0.744,-0.794,-0.362,-0.459,-0.757,-0.327,-0.169
"8174",3,19,"Male",24092018,238,"controllerRenderer_A","ANTIGRAVITY","NoName3","No","USE","True",0.5222223,1.311113,1.344447,3,0.789,0.033,0.003,0.012,-0.367,-0.585,-1.316,-0.601,-0.37,-0.61,-0.949,-0.491
"8175",4,19,"Female",25092018,238,"controllerRenderer_B","SNOWING","UNT","Yes","USE","True",0.5,1.455558,3.711101,3,0.956,2.256,-0.02,-0.089,-0.223,-0.355,1.051,0.48,-0.203,-0.334,1.274,0.659
"8176",5,20,"Female",25092018,238,"controllerRenderer_C","ANTIGRAVITY","NoName3","No","MOVE","True",0.4222222,1.444447,1.633336,3,1.022,0.189,-0.097,-0.442,-0.234,-0.373,-1.027,-0.469,-0.137,-0.226,-0.793,-0.41
"8177",7,19,"Female",26092018,238,"controllerRenderer_B","SNOWING","NoName3","No","MOVE","True",0.4111111,1.322224,1.366669,3,0.911,0.044,-0.108,-0.493,-0.356,-0.567,-1.294,-0.591,-0.248,-0.409,-0.938,-0.485
"8178",8,21,"Female",27092018,238,"controllerRenderer_E","SNOWING","NoName3","No","USE","True",0.5222223,1.366669,1.76667,3,0.844,0.4,0.003,0.012,-0.312,-0.496,-0.894,-0.408,-0.315,-0.519,-0.582,-0.301
"8179",9,19,"Male",27092018,238,"controllerRenderer_E","GROWING","NoName2","No","MOVE","True",0.4222222,1.566669,1.655559,3,1.144,0.089,-0.097,-0.442,-0.112,-0.178,-1.005,-0.459,-0.015,-0.024,-0.893,-0.462
"8180",10,19,"Female",2102018,238,"controllerRenderer_I","CREATING","NoName3","No","USE","True",0.4444444,1.611114,2.711109,3,1.167,1.1,-0.075,-0.341,-0.067,-0.107,0.051,0.023,0.008,0.013,0.118,0.061
"8181",11,19,"Female",3102018,238,"controllerRenderer_A","BLACKHOLE","NoName2","No","MOVE","True",0.5888891,1.522225,1.711114,3,0.933,0.189,0.069,0.315,-0.156,-0.249,-0.949,-0.433,-0.225,-0.372,-0.793,-0.41
"8182",12,19,"Female",3102018,238,"controllerRenderer_C","SNOWING","NoName1","No","USE","True",0.4888889,1.300002,2.577777,3,0.811,1.278,-0.031,-0.139,-0.378,-0.603,-0.083,-0.038,-0.347,-0.574,0.295,0.153
"8183",13,19,"Female",4102018,238,"controllerRenderer_B","ANTIGRAVITY","UNT","Yes","USE","True",0.5222223,1.600003,2.133336,3,1.078,0.533,0.003,0.012,-0.078,-0.125,-0.527,-0.241,-0.081,-0.133,-0.449,-0.232
"8184",14,20,"Female",5102018,238,"controllerRenderer_B","GROWING","NoName2","No","USE","True",0.4555556,1.633336,2.688887,3,1.178,1.056,-0.064,-0.291,-0.045,-0.072,0.029,0.013,0.019,0.032,0.074,0.038
"8185",15,20,"Female",5102018,238,"controllerRenderer_B","GROWING","UNT","Yes","MOVE","True",0.5666668,1.522225,1.611114,3,0.956,0.089,0.047,0.214,-0.156,-0.249,-1.049,-0.479,-0.203,-0.334,-0.893,-0.462
"8186",16,20,"Female",8102018,238,"controllerRenderer_E","ANTIGRAVITY","SNI","Yes","MOVE","True",0.4666667,1.655559,1.700003,3,1.189,0.044,-0.053,-0.24,-0.023,-0.036,-0.96,-0.438,0.03,0.05,-0.937,-0.485
"8187",17,20,"Female",8102018,238,"controllerRenderer_A","GROWING","NoName3","No","USE","True",0.8666676,1.722225,2.699998,3,0.856,0.978,0.347,1.576,0.044,0.07,0.04,0.018,-0.303,-0.499,-0.004,-0.002
"8188",18,18,"Male",9102018,238,"controllerRenderer_G","VANISHING","NoName3","No","USE","True",0.3444445,1.122224,1.588892,3,0.778,0.467,-0.175,-0.795,-0.556,-0.886,-1.071,-0.489,-0.381,-0.628,-0.515,-0.266
"8189",20,18,"Female",9102018,238,"controllerRenderer_G","SNOWING","NoName1","No","MOVE","True",0.5444446,1.27778,1.300002,3,0.733,0.022,0.025,0.113,-0.401,-0.638,-1.36,-0.621,-0.426,-0.702,-0.959,-0.497
